question,references,corpus_id
阿泰如何看待男人的浪漫與處女情結？,"[{""content"": ""\u300a\u7537\u4eba\u4e0d\u58de\u5973\u4eba\u4e0d\u611b\u7e3d\u8a72\u807d\u904e\u5427\uff1f\u300b\u9019\u53e5\u8a71\u4e00\u76f4\u6709\u722d\u8b70\u6027\uff0c\u600e\u6703\u6c92\u807d\u904e!?\u300a\u5176\u5be6\u5973\u4eba\u53c8\u4e0d\u8ce4\u5e72\u561b\u975e\u5f97\u53bb\u559c\u6b61\u58de\u7537\u4eba\uff1f\u90a3\u662f\u56e0\u70ba\u58de\u7537\u4eba\u901a\u5e38\u5f88\u6d6a\u6f2b\u800c\u597d\u7537\u4eba\u901a\u5e38\u4e0d\u89e3\u98a8\u60c5\u6240\u4ee5\u5979\u5be7\u53ef\u9078\u64c7\u58de\u800c\u6d6a\u6f2b\u7684\u7537\u4eba\u4e5f\u4e0d\u9858\u9078\u64c7\u597d\u800c\u4e0d\u6d6a\u6f2b\u7684\u7537\u4eba\u9019\u53eb\u5169\u5bb3\u76f8\u6b0a\u53d6\u5176\u8f15\u4e5f\u7684\u9053\u7406\u61c2\u55ce\uff1f"", ""start_index"": 7402, ""end_index"": 7519}, {""content"": ""\u300a\u63db\u8a00\u4e4b\u5973\u4eba\u53ef\u4ee5\u4e0d\u4ecb\u610f\u4f60\u4e0d\u5920\u9ad8\u53ef\u4ee5\u4e0d\u5728\u4e4e\u4f60\u4e0d\u5920\u5e25\u53ef\u4ee5\u5fcd\u53d7\u4f60\u4e0d\u5920\u6eab\u67d4\u9ad4\u8cbc\u53ef\u4ee5\u63a5\u7d0d\u4f60\u4e0d\u5920\u7d30\u5fc3\u5475\u8b77\u53ef\u4ee5\u5bec\u6055\u4f60\u4e0d\u5920\u8070\u660e\u6709\u8da3\u4f46\u7d55\u4e0d\u80fd\u539f\u8ad2\u4f60\u4e0d\u5920\u6d6a\u6f2b\u300b"", ""start_index"": 7589, ""end_index"": 7658}, {""content"": ""\u300a\u60c5\u7d50\u4e5f\u8005\u91cd\u9ede\u5728\u7d50\u9019\u500b\u5b57\u4f60\u80fd\u89e3\u5f97\u958b\uff0c\u5c31\u4e0d\u53eb\u7d50\u4e86\u7537\u4eba\u7576\u7136\u4e5f\u77e5\u9053\u8655\u5973\u60c5\u7d50\u4e0d\u50c5\u7121\u77e5\u53ef\u7b11\u81ea\u79c1\u8207\u4e0d\u516c\u5e73\uff0c\u4f46\u80fd\u4e0d\u80fd\u89e3\u958b\u9019\u500b\u7d50\u662f\u4e00\u56de\u4e8b\u80af\u4e0d\u80af\u627f\u8a8d\u81ea\u5df1\u6709\u9019\u7a2e\u7d50\u7684\u5b58\u5728\uff0c\u53c8\u662f\u53e6\u4e00\u56de\u4e8b\u540c\u7406\u53ef\u8b49\u5973\u4eba\u4ea6\u5fa9\u5982\u6b64\u300b"", ""start_index"": 7778, ""end_index"": 7870}]",data/novel.txt
阿泰建議如何稱呼女孩子的名字？,"[{""content"": ""\u300a\u60c5\u8056\u5b88\u5247\u7b2c\u4e00\u689d\u5fc5\u9808\u4ee5\u76f8\u540c\u7684\u540d\u7a31\u547c\u4e0d\u540c\u7684\u5973\u4eba"", ""start_index"": 11762, ""end_index"": 11784}, {""content"": ""\u56e0\u70ba\u4f60\u5c0d\u4e00\u500b\u5973\u5b69\u5b50\u611f\u5230\u8208\u8da3\u7684\u539f\u56e0\u4e0d\u6703\u662f\u540d\u5b57"", ""start_index"": 11786, ""end_index"": 11807}, {""content"": ""\u800c\u4e14\u6108\u662f\u6f02\u4eae\u7684\u5973\u5b69\u5b50\u6108\u5bb9\u6613\u88ab\u4eba\u554f\u59d3\u540d\u554f\u4e45\u4e86\u5979\u5c31\u6703\u7169"", ""start_index"": 11809, ""end_index"": 11834}, {""content"": ""\u6240\u4ee5\u7576\u4f60\u4e00\u76f4\u4e0d\u554f\u5979\u540d\u5b57\u6642\u5979\u53cd\u800c\u6703\u4e3b\u52d5\u544a\u8a34\u4f60\u300b"", ""start_index"": 11836, ""end_index"": 11858}, {""content"": ""\u300a\u5148\u4f60\u5f97\u8b9a\u7f8e\u5979\u7684\u540d\u5b57\u5f62\u5bb9\u8a5e\u53ef\u6709\u56db\u7a2e\uff1a\u6c23\u8cea\u3001\u7279\u5225\u3001\u597d\u807d\u3001\u89aa\u5207\u3002\u5982\u679c\u5979\u7684\u540d\u5b57\u53ea\u53ef\u80fd\u5728\u5c0f\u8aaa\u4e2d\u51fa\u73fe\uff0c\u4f60\u8981\u8aaa\u5979\u7684\u540d\u5b57\u5f88\u6709\u6c23\u8cea\u5982\u679c\u5979\u7684\u540d\u5b57\u50cf\u7537\u751f\uff0c\u6216\u662f\u5f88\u5947\u602a\uff0c\u4f60\u8981\u8aaa\u5979\u7684\u540d\u5b57\u5f88\u7279\u5225\u5982\u679c\u5979\u7684\u540d\u5b57\u5be6\u5728\u662f\u666e\u666e\u901a\u901a\uff0c\u4e4f\u5584\u53ef\u9673\uff0c\u4f60\u8981\u8aaa\u5979\u7684\u540d\u5b57\u5f88\u597d\u807d\u5982\u679c\u5979\u7684\u540d\u5b57\u5f88\u901a\u4fd7\uff0c\u5230\u8655\u53ef\u898b\uff0c\u4f60\u8981\u8aaa\u5979\u7684\u540d\u5b57\u5f88\u89aa\u5207\u300b"", ""start_index"": 11922, ""end_index"": 12060}]",data/novel.txt
阿泰覺得哪種人對女孩子最危險？,"[{""content"": ""\u300a\u75de\u5b50\u5176\u5be6\u5c0d\u5973\u5b69\u5b50\u771f\u6b63\u5371\u96aa\u7684\uff0c\u4e0d\u662f\u50cf\u6211\u9019\u7a2e\u541d\u55c7\u7684\u6709\u9322\u4eba\u800c\u662f\u660e\u660e\u6c92\u9322\u537b\u5230\u8655\u4e82\u82b1\u9322\u4e26\u5047\u88dd\u5f88\u6709\u9322\u7684\u4eba\u300b"", ""start_index"": 13547, ""end_index"": 13595}]",data/novel.txt
痞子與女孩在見面時如何選擇用餐的地點與菜單？,"[{""content"": ""\u665a\u4e0a\u4e03\u9ede\u534a\uff0c\u9019\u7a2e\u6642\u9593\u4f86\u898b\u5f9e\u672a\u898b\u904e\u9762\u7684\u4eba\uff0c\u662f\u975e\u5e38\u5b8c\u7f8e\u7684\u3002\u901a\u5e38\u9019\u6642\u5927\u5bb6\u90fd\u5df2\u5403\u5b8c\u665a\u98ef\uff0c\u6240\u4ee5\u4e0d\u5fc5\u8cbb\u795e\u53bb\u601d\u8003\u5230\u90a3\u5152\u5403\u7684\u554f\u984c\u3002\u4e0d\u7136\u5149\u662f\u6c7a\u5b9a\u5403\u4ec0\u9ebc\uff0c\u5c31\u5f97\u8017\u53bb\u5927\u534a\u500b\u5c0f\u6642\u3002\u800c\u4e14\u91cd\u9ede\u662f\uff0c\u5403\u98ef\u5f97\u82b1\u8f03\u591a\u7684\u9322\u3002\u5c0d\u6211\u9019\u7a2e\u7aae\u5b78\u751f\u800c\u8a00\uff0c\u300c\u5175\u4e0d\u8840\u5203\u300d\u662f\u5f88\u91cd\u8981\u7684\u3002\u65e2\u7136\u7d04\u5728\u9ea5\u7576\u52de\uff0c\u90a3\u9ebc\u7b49\u6703\u4e7e\u8106\u76f4\u63a5\u9032\u53bb\u9ea5\u7576\u52de\u3002\u5169\u676f\u53ef\u6a02\uff0c\u4e00\u4efd\u85af\u689d\u5c31\u53ef\u4ee5\u6253\u3002"", ""start_index"": 15764, ""end_index"": 15914}, {""content"": ""\u88ab\u5979\u6d1e\u6089\u6211\u7684\u7528\u5fc3\uff0c\u6211\u53ea\u597d\u50bb\u7b11\u8457\u88dd\u51fa\u4e00\u4ed8\u7121\u8f9c\u7684\u6a23\u5b50\u3002\u770b\u5728\u5979\u9019\u9ebc\u7f8e\u9e97\u7684\u4efd\u4e0a\uff0c\u53ef\u6a02\u53ea\u597d\u9ede\u5927\u676f\u7684\uff0c\u85af\u689d\u4e5f\u53eb\u4e86\u5169\u4efd\u3002"", ""start_index"": 16514, ""end_index"": 16567}, {""content"": ""\u300e\u5403\u904e\u98ef\u4e86\u5427!?\u6211\u5011\u9032\u53bb\u9ea5\u7576\u52de\u88e1\u9762\u518d\u804a\u300f"", ""start_index"": 16470, ""end_index"": 16490}, {""content"": ""\u300c\u75de\u5b50\u9019\u6b21\u4f60\u8acb\u6211\u4e0b\u6b21\u6211\u8b93\u4f60\u8acb\u300d"", ""start_index"": 16569, ""end_index"": 16584}]",data/novel.txt
阿泰如何面對女朋友問他是否有其他女友的問題？,"[{""content"": ""\u300a\u7b2c\u4e00\u500b\u554f\u984c\u7684\u7b54\u6848\u5f88\u7c21\u55ae\u6211\u7576\u7136\u8001\u5be6\u8aaa\u6211\u9084\u6709\u5176\u4ed6\u7684\u5973\u670b\u53cb\u800c\u5979\u5011\u7684\u540d\u5b57\u90fd\u53eb\u300c\u8c9d\u8c9d\u300d\u56e0\u70ba\u6211\u4e00\u76f4\u7a31\u547c\u6211\u7684\u5973\u53cb\u5011\u70ba\u300c\u8c9d\u8c9d\u300d\u4f46\u554f\u6211\u554f\u984c\u7684\u5973\u5b69\u5b50\uff0c\u6703\u4ee5\u70ba\u6211\u90fd\u662f\u5728\u8aaa\u5979\u65bc\u662f\u901a\u5e38\u6703\u5e36\u9ede\u6b49\u610f\u5c0d\u6211\u8aaa\uff1a\u300c\u5c0d\u4e0d\u8d77\uff0c\u6211\u8aa4\u6703\u4f60\u4e86\u300d\u300b"", ""start_index"": 12859, ""end_index"": 12959}, {""content"": ""\u300a\u7576\u7136\u6709\u4e00\u4e9b\u6bd4\u8f03\u96e3\u7e8f\u7684\u5973\u5b69\u5b50\u4ecd\u7136\u6703\u4e0d\u592a\u76f8\u4fe1\u9019\u6642\u6211\u5c31\u6703\u8a93\u800c\u4e14\u6108\u6bd2\u6108\u597d\u56e0\u70ba\u6211\u662f\u8aaa\u5be6\u8a71\uff0c\u4e5f\u4e0d\u6015\u906d\u5831\u61c9\u300b"", ""start_index"": 12974, ""end_index"": 13022}]",data/novel.txt
阿泰如何區分征服過的女孩？,"[{""content"": ""\u963f\u6cf0\u62ff\u51fa\u4e00\u672c\u4ed6\u6240\u8b02\u7684\u300c\u7f79\u96e3\u8005\u624b\u518a\u300d\uff0c\u88e1\u9762\u8a18\u8f09\u8457\u88ab\u4ed6\u5f81\u670d\u904e\u7684\u5973\u5b69\u3002"", ""start_index"": 12220, ""end_index"": 12252}, {""content"": ""\u88e1\u9762\u7684\u5973\u5b69\u5b50\u90fd\u6c92\u6709\u59d3\u540d\u57fa\u672c\u4e0a\u6211\u662f\u7528\u8eab\u9ad8\u9ad4\u91cd3\u570d\u548c\u751f\u65e5\u4f86\u52a0\u4ee5\u7de8\u865f\uff0c\u4e26\u4f9d\u500b\u6027\u5206\u70ba\u4e94\u5927\u985e\uff1a\u300cB\u300d\u70ba\u6f51\u8fa3\uff0c\u300cnet\u300d\u70ba\u5929\u771f\uff0c\u300cT\u300d\u70ba\u6eab\u67d4\u5099\u8a3b\u6b04\u5beb\u4e0a\u521d\u543b\u751f\u7684\u6642\u9593\u3001\u5730\u9ede\u9084\u6709\u6211\u6328\u4e86\u5e7e\u500b\u5df4\u638c\u4ee5\u53ca\u7576\u6642\u7684\u5929\u5019\u72c0\u6cc1\u548c\u5979\u7684\u7a7f\u8457\u8207\u53e3\u7d05\u7684\u984f\u8272"", ""start_index"": 12259, ""end_index"": 12366}]",data/novel.txt
為何阿泰認為節慶期間表現更為重要？,"[{""content"": ""\u300a\u5c0d\u5973\u4eba\u800c\u8a00\u4e00\u5e74\u6709\u4e94\u5927\u7bc0\u6176\u5373\u897f\u6d0b\u60c5\u4eba\u7bc0\u3001\u4e2d\u570b\u60c5\u4eba\u7bc0\u3001\u5979\u7684\u751f\u65e5\u30013\u516b\u5a66\u5973\u7bc0\u3001\u8036\u8a95\u7bc0\u6211\u963f\u6cf0\u7e31\u6a6b\u60c5\u5834\u8fd1\u5341\u8f09\u5927\u5c0f\u6578\u767e\u6230\u6211\u6562\u7f75\u5973\u4eba3\u516b\u6211\u6562\u653e\u5973\u4eba\u9d3f\u5b50\u6211\u6562\u8aaa\u5973\u4eba\u81c9\u86cb\u4e0d\u5920\u597d\u770b\u6211\u6562\u5acc\u5973\u4eba\u8eab\u6750\u4e0d\u5920\u7e96\u7d30\u4f46\u6211\u7d55\u4e0d\u6562\u5728\u9019\u4e94\u5927\u7bc0\u6176\u88e1\u4e0d\u4e0a\u8ca2\u4e00\u4e9b\u79ae\u54c1\u8207\u82b1\u6735\u4ee5\u8868\u793a\u5fe0\u8c9e\u4e0d\u6e1d\u3001\u7d55\u71212\u5fc3\u300b"", ""start_index"": 8124, ""end_index"": 8250}, {""content"": ""\u963f\u6cf0\u9ede\u8d77\u4e86\u7159\uff0c\u8a9e\u91cd\u5fc3\u9577\u5730\u8aaa\u8457\u300a\u4e00\u5e74365\u5929\u4f60\u5728\u5176\u5b83360\u5929\u5c0d\u5979\u5f88\u597d\u53cd\u800c\u4e0d\u53ca\u5728\u90195\u5929\u88e1\u8b93\u5979\u89ba\u5f97\u6d6a\u6f2b\u901a\u5e38\u5973\u5b69\u5011\u6703\u56e0\u70ba\u4f60\u5728\u90195\u5929\u88e1\u8868\u73fe\u826f\u597d\u800c\u5fd8\u4e86\u4f60\u5728\u5176\u5b83360\u5929\u88e1\u5c0d\u5979\u4e26\u4e0d\u5920\u5728\u4e4e\u7684\u4e8b\u5be6\u76f8\u53cd\u5730\u5979\u5011\u6703\u56e0\u70ba\u4f60\u5728\u90195\u5929\u88e1\u4e26\u7121\u7279\u6b8a\u8868\u73fe\u800c\u62d2\u7d55\u76f8\u4fe1\u4f60\u5728\u5176\u5b83360\u5929\u88e1\u7d30\u5fc3\u5475\u8b77\u5979\u7684\u4e8b\u5be6\u300b"", ""start_index"": 8250, ""end_index"": 8381}]",data/novel.txt
痞子對浪漫的看法是什麼？,"[{""content"": ""\u6d6a\u6f2b\uff1f\u5c0f\u59d0\uff0c\u6d6a\u6f2b\u4e5f\u8a31\u53ea\u662f\u5b58\u5728\u65bc\u5c0f\u8aaa\u4e2d\u7684\u60c5\u7bc0\u800c\u5df2\u3002"", ""start_index"": 6683, ""end_index"": 6707}, {""content"": ""\u56e0\u70ba\u6d6a\u6f2b\u901a\u5e38\u5e36\u9ede\u4e0d\u771f\u5be6\uff0c\u800c\u7db2\u8def\u4e26\u4e0d\u771f\u5be6\u3002"", ""start_index"": 9471, ""end_index"": 9491}, {""content"": ""\u7db2\u8def\u4e0a\u7684\u9082\u9005\uff0c\u7684\u78ba\u662f\u5f88\u6d6a\u6f2b\u3002\u56e0\u70ba\u6d6a\u6f2b\u901a\u5e38\u5e36\u9ede\u4e0d\u771f\u5be6\uff0c\u800c\u7db2\u8def\u4e26\u4e0d\u771f\u5be6\u3002"", ""start_index"": 9457, ""end_index"": 9491}]",data/novel.txt
如何被形容為平凡但又希望特別的人？,"[{""content"": ""\u5176\u5be6\u4e5f\u5f88\u7c21\u55ae\u3002\u4e3b\u8981\u662f\u56e0\u70ba\u6211\u5e73\u51e1\u3002"", ""start_index"": 10864, ""end_index"": 10880}, {""content"": ""\u6211\u8eab\u6750\u4e0d\u9ad8\u4e5f\u4e0d\u77ee\uff0c\u9577\u76f8\u4e0d\u919c\u4e5f\u4e0d\u5e25\uff0c\u500b\u6027\u4e0d\u597d\u4e5f\u4e0d\u58de\u3002\u96d6\u7136\u5df2\u7fd2\u6163\u65bc\u5e73\u51e1\uff0c\u4f46\u6709\u6642\u537b\u4e0d\u7518\u65bc\u5e73\u51e1\u3002\u56e0\u6b64\u7db2\u8def\u4fbf\u6210\u70ba\u6211\u8b93\u81ea\u5df1\u4e0d\u5e73\u51e1\u7684\u6700\u4f73\u5de5\u5177\u3002"", ""start_index"": 10882, ""end_index"": 10946}, {""content"": ""\u5e73\u51e1\u52a0\u4e0a\u6709\u9ede\u7279\u5225\uff0c\u6240\u4ee5\u662f\u7279\u5225\u5e73\u51e1\u3002\u6240\u4ee5\u6211\u66f4\u5e0c\u671b\u6210\u70ba\u53e6\u4e00\u7a2e\u4eba\u3002"", ""start_index"": 10969, ""end_index"": 10999}]",data/novel.txt
痞子在與輕舞飛揚聊天時提到什麼身體狀況？,"[{""content"": ""\u300e\u4eca\u5929\u9084\u597d\uff0c\u524d\u5e7e\u5929\u6c23\u5019\u4e0d\u7a69\u5b9a\uff0c\u67d3\u4e0a\u9ede\u98a8\u5bd2\u300f"", ""start_index"": 13890, ""end_index"": 13911}, {""content"": ""\u300e\u65e9\u5c31\u597d\u4e86\u9664\u4e86\u9084\u6709\u9ede\u982d\u75db\u71d2\u54b3\u55fd\u6d41\u9f3b\u6c34\u5589\u56a8\u75db\u548c\u4e0a\u5410\u4e0b\u7009\u5916\u300f"", ""start_index"": 13932, ""end_index"": 13960}]",data/novel.txt
痞子在選擇內褲顏色的理由是什麼？,"[{""content"": ""\u6211\u771f\u7684\u6709\u4e00\u5957\u5f69\u8679\u7cfb\u5217\u7684\u5167\u8932\uff0c\u7d05\u6f84\u9ec3\u7da0\u85cd\u975b\u7d2b\uff0c\u4e03\u8272\u4ff1\u5168\u3002\u56e0\u70ba\u6211\u662f\u5178\u578b\u7684\u60b6\u9a37\u5929\u880d\u5ea7\uff0c\u5916\u8868\u7d20\uff0c\u5167\u5728\u537b\u9e97\u5f97\u5f88\u3002"", ""start_index"": 14923, ""end_index"": 14974}, {""content"": ""\u800c\u4e14\u5982\u679c\u4e0d\u5c0f\u5fc3\u5fd8\u4e86\u4eca\u5929\u662f\u661f\u671f\u5e7e\u6642\uff0c\u770b\u4e00\u4e0b\u5167\u8932\u5c31\u77e5\u9053\u4e86\u3002"", ""start_index"": 14974, ""end_index"": 15001}]",data/novel.txt
